Cidade;País;Latitude;Longitude;Ano;População
Vijayanagar;India;15335;76462;1400;400000
Vilnius;Lithuania;54.683333;25.283333;1400;20000
Warangal;India;17.968901;79.58333;1400;35000
Wroclaw;Germany;51.116667;17.033333;1400;21000
Wuhan;China;30.58333;114.26667;1400;90000
Xian;China;34.341485;108.940404;1400;115000
Xuzhou;China;34.26;117.21;1400;45000
Yamaguchi;Japan;34.185956;131.47065;1400;40000
Yangzhou;China;32.4;119.416667;1400;60000
Ypres;Belgium;50.849997;2.883339;1400;20000
Zaragoza;Spain;41.648792;-0.889581;1400;19000
Zimbabwe;Zimbabwe;-20.266667;30.933333;1400;35000
Baghdad;Iraq;33.34058;44.40088;1401;90000
Florence;Italy;43.771033;11248;1401;50000
Kagoshima;Japan;31.5966;130.557183;1401;21000
Milan;Italy;45.465453;9.198786;1401;80000
Sivas;Turkey;39.74833;37.01611;1402;27000
Braunschweig;Germany;52.268875;10.526769;1403;16000
Seoul;Republic of Korea;37.56826;126.97783;1403;103328
Wroclaw;Germany;51.116667;17.033333;1403;21000
Angkor;Cambodia;13.412417;103.86705;1404;40000
Geneva;Switzerland;46.198392;6.142297;1404;8000
Parma;Italy;44.80266;10.32898;1404;15000
Metz;France;49.11911;6.17269;1405;30000
Samarkand;Uzbekistan;39.6576;66.947561;1405;150000
Tabriz;Iran;38.08;46.2919;1405;200000
Toulouse;France;43.60426;1.44367;1405;22136
Baeza;Spain;37.99384;-3.47103;1407;8000
Augsberg;Germany;48.371444;10.898239;1408;27000
Cordoba;Spain;38.046133;-4.893564;1408;36000
Ypres;Belgium;50.849997;2.883339;1408;20000
Toulon;France;43.11667;5.93333;1409;1000
Feodosia;Russian Federation;45.048889;35.379167;1410;75000
Jiujiang;China;29.705078;115.987222;1412;37000
Ypres;Belgium;50.849997;2.883339;1412;10736
Taiyuan;China;37.87059;112.548879;1414;50228
Trakai;Lithuania;54.633333;24.933333;1414;50000
Bukhara;Uzbekistan;39.765869;64.422347;1415;50000
Ceuta;Spain;35.88933;-5.31979;1415;30000
Lille;France;50.628442;3.054975;1415;15000
Reims;France;49.25;4.03333;1416;10000
Rouen;France;49.44313;1.09932;1417;80000
Beziers;France;43.34762;3.21899;1418;4280
Padua;Italy;45.406436;11.876761;1418;20000
Paris;France;48.856614;2.352222;1418;280000
Beijing;China;39.9075;116.39723;1419;150000
Hamburg;Germany;53.57532;10.01534;1419;25000
Bhimavaram;India;16.54541;81.531578;1422;60000
Warangal;India;17.968901;79.58333;1422;35000
Chillicothe;United States of America;39.3364;-82.9839;1423;18000
Inwa;Myanmar;21.857353;95.981936;1423;50000
Thessaloniki;Greece;40.63935;22.944606;1423;40000
Vienna;Austria;48.20849;16.37208;1423;24000
Arequipa;Peru;-16.39889;-71535;1425;5000
Cincinnati;United States of America;39162;-84.45689;1425;10000
Istanbul;Turkey;41.005275;28.976944;1425;70000
Chillicothe;United States of America;39.3364;-82.9839;1427;18000
Haarlem;Netherlands;52.38084;4.63683;1427;15000
Texcoco;Mexico;19.504422;-98.891425;1427;60000
Milan;Italy;45.465453;9.198786;1428;83000
Orleans;France;47.902964;1.90925;1428;30000
Gdansk;Poland;54.352025;18.64663;1430;20000
Gyeongju;Republic of Korea;35.856172;129.224747;1430;18000
Kaesong;Dem. People's Republic of Korea;37.97083;126.55444;1430;25000
Lisbon;Portugal;38.71667;-9.13333;1430;64000
Thessaloniki;Greece;40.63935;22.944606;1430;7000
Nurnberg;Germany;49.452031;11.07675;1431;22000
Antioch;Syria/Turkey;36.20655;36.15722;1432;1500
Belgrade;Serbia;44.80401;20.46513;1433;30000
Plovdiv;Bulgaria;42.15;24.75;1433;18000
Troyes;France;48.3;4.08333;1433;18000
Cuttack;India;20.46497;85.87927;1435;144000
Naples;Italy;40.851775;14.268122;1435;60000
Antwerp;Belgium;51.219217;4.402883;1437;19000
Brugge;Belgium;51.210819;3.224936;1437;80000
Brussel;Belgium;50.85045;4.34878;1437;35000
Budapest;Hungary;47.49801;19.03991;1437;22000
Louveigne;Belgium;50.877572;4.704328;1437;21000
s'Hertogenbosch;Netherlands;51.697819;5.303667;1437;15000
Cuzco;Peru;-13525;-71.972222;1438;24000
Brescia;Italy;45.52478;10.22727;1440;30000
Cochin;India;9.93988;76.26022;1440;30000
Frankfurt am Main;Germany;50.110922;8.682128;1440;14000
Pegu;Myanmar;17.333333;96.483333;1440;60000
Quilon;India;8.88;76.6;1440;60000
Mayapan;Mexico;20.978497;-89.593372;1441;25000
Anantpur;India;14.08339;77.59588;1442;40000
Cambay;India;22.313114;72.619408;1442;60000
Roskilde;Denmark;55.64152;12.08035;1443;36000
Vijayanagar;India;15335;76462;1443;450000
Lyon;France;45.74846;4.84671;1446;33000
Piacenza;Italy;45.04676;9.69937;1447;25000
Nurnberg;Germany;49.452031;11.07675;1449;20165
Ahmedabad;India;23.039568;72.566004;1450;50000
Aleppo;Syria;36.216667;37.166667;1450;70000
Arles;France;43.6767;4.6278;1450;6000
Ayutthaya;Thailand;14.35;100.55;1450;100000
Beijing;China;39.9075;116.39723;1450;600000
Bidar;India;17.91331;77.5301;1450;60000
Bologna;Italy;44.49381;11.33875;1450;49000
Brugge;Belgium;51.210819;3.224936;1450;60000
Bukhara;Uzbekistan;39.765869;64.422347;1450;50000
Burgos;Spain;42.35;-3.7;1450;37500
Bursa;Turkey;40.19266;29.08403;1450;130000
Cairo;Egypt;30.06263;31.24967;1450;380000
Calicut;India;11.258753;75.78041;1450;46000
Cambay;India;22.313114;72.619408;1450;60000
Chengdu;China;30.66667;104.06667;1450;65000
Chittoor;India;13.217176;79.100329;1450;50000
Cuttack;India;20.46497;85.87927;1450;100000
Damascus;Syria;33.5102;36.29128;1450;65000
Delhi;India;28.65381;77.22897;1450;50000
Dumyat;Egypt;31.41648;31.81332;1450;67000
Edirne;Turkey;41.681808;26.562269;1450;85000
Feodosia;Russian Federation;45.048889;35.379167;1450;60000
Fez;Morocco;34.033333;-5.01;1450;125000
Florence;Italy;43.771033;11248;1450;53000
Frankfurt am Main;Germany;50.110922;8.682128;1450;15000
Fuzhou;China;26.076111;119.306389;1450;82000
Gauda;India;24.866667;88.133333;1450;150000
Genova;Italy;44.40565;8.946256;1450;76000
Gent;Belgium;51.053469;3.730378;1450;80000
Glasgow;United Kingdom;55.86515;-4.25763;1450;2000
Granada;Spain;37.177336;-3.598558;1450;165000
Guangzhou;China;23.11667;113.25;1450;175000
Hangzhou;China;30.25;120.166667;1450;250000
Herat;Afghanistan;34.34817;62.19967;1450;50000
Hormuz;Iran;27.1;56.45;1450;50000
Inwa;Myanmar;21.857353;95.981936;1450;60000
Istanbul;Turkey;41.005275;28.976944;1450;45000
Jaunpur;India;25.75506;82.68361;1450;100000
Jingdezhen;China;29.268836;117.17842;1450;80000
Kaifeng;China;34.7986;114.30742;1450;80000
Karaman;Turkey;37.18111;33215;1450;80000
Kunming;China;25.03889;102.71833;1450;50000
Lisbon;Portugal;38.71667;-9.13333;1450;60000
London;United Kingdom;51.511214;-0.119825;1450;60000
Magdeburg;Germany;52.130808;11.628878;1450;24000
Mandu;India;22.36667;75.38333;1450;70000
Marrakech;Morocco;31.63416;-7.99994;1450;50000
Milan;Italy;45.465453;9.198786;1450;83000
Nanchang;China;28.68333;115.88333;1450;50000
Nanjing;China;32.05;118.766667;1450;150000
Naples;Italy;40.851775;14.268122;1450;75000
Ningbo;China;29.866667;121.55;1450;50000
Nizhniy Novgorod;Russian Federation;56.3269;44.0075;1450;55000
Novgorod;Russian Federation;58.525569;31.274192;1450;60000
Oyo;Nigeria;7.85;3.93333;1450;55000
Paris;France;48.856614;2.352222;1450;150000
Pegu;Myanmar;17.333333;96.483333;1450;60000
Prague;Austria;50.08804;14.42076;1450;70000
Quilon;India;8.88;76.6;1450;60000
Riga;Russian Federation;56946;24.10589;1450;7000
Riobamba;Ecuador;-1.67083;-78.64861;1450;60000
Rouen;France;49.44313;1.09932;1450;50000
Samarkand;Uzbekistan;39.6576;66.947561;1450;75000
Seoul;Republic of Korea;37.56826;126.97783;1450;125000
Shiraz;Iran;29.61031;52.53114;1450;80000
Skopje;Serbia;41.99646;21.43141;1450;30000
Suzhou;China;31.3;120.6;1450;121000
Szczecin;Poland;53.416667;14.583333;1450;10000
Tabriz;Iran;38.08;46.2919;1450;250000
Taiyuan;China;37.87059;112.548879;1450;50000
Targoviste;Romania;44.924167;25.456667;1450;40000
Texcoco;Mexico;19.504422;-98.891425;1450;75000
Tlemcen;Algeria;34.87833;-1315;1450;50000
Trakai;Lithuania;54.633333;24.933333;1450;50000
Tsinkiang;China;24.913889;118.58583;1450;65000
Tunis;Tunisia;36.818811;10.165961;1450;65000
Venice;Italy;45.440847;12.315514;1450;100000
Vijayanagar;India;15335;76462;1450;455000
Wuhan;China;30.58333;114.26667;1450;65000
Xian;China;34.341485;108.940404;1450;120000
Xuzhou;China;34.26;117.21;1450;50000
Yangzhou;China;32.4;119.416667;1450;60000
Zimbabwe;Zimbabwe;-20.266667;30.933333;1450;40000
Bursa;Turkey;40.19266;29.08403;1451;133000
Hamburg;Germany;53.57532;10.01534;1451;20000
Bratislava;Slovakia;48.145892;17.107136;1452;8000
Istanbul;Turkey;41.005275;28.976944;1453;45000
Konigsberg;Germany;54.716667;20.516667;1455;8000
Salerno;Italy;40.67797;14.76599;1455;3500
Belgrade;Serbia;44.80401;20.46513;1456;30000
Rome;Italy;41.89474;12.4839;1458;33500
Genova;Italy;44.40565;8.946256;1460;78000
Stockholm;Sweden;59.33258;18.0649;1461;6000
Trabzon;Turkey;41.00145;39.717806;1461;40000
Barcelona;Spain;41.38879;2.15899;1463;35000
Kano;Nigeria;12.00012;8.51672;1463;50000
Mainz;Germany;49.98419;8.2791;1463;7000
Mantova;Italy;45.156417;10.791375;1463;26407
Brunn;Austria;49.2;16.6167;1466;15000
Gent;Belgium;51.053469;3.730378;1467;80000
Kyoto;Japan;35.02107;135.75385;1467;150000
Liege;Belgium;50.63373;5.56749;1467;30000
Paris;France;48.856614;2.352222;1467;174000
Mandu;India;22.36667;75.38333;1468;87000
Dieppe;France;49.922992;1.077483;1470;18000
Dijon;France;47.31667;5.01667;1470;21000
Florence;Italy;43.771033;11248;1470;54000
Lille;France;50.628442;3.054975;1470;15000
Nicosia;Cyprus;35.16667;33.36667;1470;18000
Texcoco;Mexico;19.504422;-98.891425;1470;80000
Trier;Germany;49.75565;6.63935;1470;10413
Wroclaw;Germany;51.116667;17.033333;1470;21000
Augsberg;Germany;48.371444;10.898239;1471;32000
Binh Dinh;Vietnam;14.166256;108.902683;1471;40000
Fukuoka;Japan;33.591389;130.414722;1471;50000
Novgorod;Russian Federation;58.525569;31.274192;1471;60000
Turpan;China;42.93333;89.16667;1473;60000
Verona;Italy;45.43419;10.99779;1473;30000
Esfahan;Iran;32.651389;51.679192;1474;50000
Gelibolu;Turkey;40.333333;26.499992;1474;5000
Shkoder;Albania;42.0743;19.527661;1474;15000
Feodosia;Russian Federation;45.048889;35.379167;1475;40000
Geneva;Switzerland;46.198392;6.142297;1475;11000
Grenoble;France;45.16667;5.71667;1475;10000
Shiraz;Iran;29.61031;52.53114;1475;80000
Granada;Spain;37.177336;-3.598558;1476;200000
Taiyuan;China;37.87059;112.548879;1476;51652
Istanbul;Turkey;41.005275;28.976944;1477;98000
Montpellier;France;43.61092;3.87723;1477;13560
Strasbourg;France;48.58342;7.74296;1477;20722
Valenciennes;France;50.35;3.53333;1477;19000
Palermo;Italy;38.115689;13.361267;1479;30000
Dieppe;France;49.922992;1.077483;1480;18000
Montpellier;France;43.61092;3.87723;1480;13560
Pavia;Italy;45.18446;9.16145;1480;17000
Utrecht;Netherlands;52.09083;5.12222;1480;12000
Reims;France;49.25;4.03333;1482;12000
Smolensk;Russian Federation;54.7818;32.0401;1482;50000
Iraklion;Greece;35.338736;25.144214;1483;11474
Orleans;France;47.902964;1.90925;1484;27000
Frankfurt am Main;Germany;50.110922;8.682128;1486;18000
Speyer;Germany;49.320478;8.436217;1486;13000
Srinagar;India;34.08842;74.80298;1486;42000
Worms;Germany;49.63278;8.35916;1486;7000
Ahmedabad;India;23.039568;72.566004;1487;60000
Bourges;France;47.08333;2.4;1487;32350
Bursa;Turkey;40.19266;29.08403;1487;42000
Hamburg;Germany;53.57532;10.01534;1487;22000
Malaga;Spain;36.721261;-4.421267;1487;30000
Riobamba;Ecuador;-1.67083;-78.64861;1487;60000
Jerusalem;Israel;31.76904;35.21633;1488;4000
Almeria;Spain;36.83814;-2.45974;1489;25000
Dresden;Germany;51.05089;13.73832;1489;4800
Granada;Spain;37.177336;-3.598558;1491;200000
Mantova;Italy;45.156417;10.791375;1491;23185
Suzhou;China;31.3;120.6;1491;112000
Verona;Italy;45.43419;10.99779;1491;38500
Ypres;Belgium;50.849997;2.883339;1491;7390
Barcelona;Spain;41.38879;2.15899;1492;28500
Beijing;China;39.9075;116.39723;1492;669033
Bhimavaram;India;16.54541;81.531578;1492;60000
Milan;Italy;45.465453;9.198786;1492;83000
Brescia;Italy;45.52478;10.22727;1493;37000
Amsterdam;Netherlands;52.37403;4.88969;1494;10000
Bremen;Germany;53.07516;8.80777;1494;18000
Granada;Spain;37.177336;-3.598558;1494;70000
Zaragoza;Spain;41.648792;-0.889581;1495;19840
Antwerp;Belgium;51.219217;4.402883;1496;36000
Bologna;Italy;44.49381;11.33875;1496;55000
Brussel;Belgium;50.85045;4.34878;1496;31000
Gauda;India;24.866667;88.133333;1496;210000
Louveigne;Belgium;50.877572;4.704328;1496;18000
Rotterdam;Netherlands;51.9225;4.47917;1496;5000
s'Hertogenbosch;Netherlands;51.697819;5.303667;1496;19000
Cuttack;India;20.46497;85.87927;1497;144000
Samarkand;Uzbekistan;39.6576;66.947561;1497;60000
Augsberg;Germany;48.371444;10.898239;1498;34000
Erfurt;Germany;50.9787;11.03283;1498;18680
Kamtapur;India;26.158333;89.370833;1498;40000
Ahmednagar;India;19.095208;74.749592;1499;60000
Hannover;Germany;52.37052;9.73322;1499;13500
Aachen;Germany;50.77664;6.08342;1500;18000
Ahmedabad;India;23.039568;72.566004;1500;100000
Ahmednagar;India;19.095208;74.749592;1500;60000
Aleppo;Syria;36.216667;37.166667;1500;67000
Alexandria;Egypt;31.200092;29.918739;1500;35000
Algiers;Algiers;36.7525;3.04197;1500;20000
Amber;India;26.985847;75.888251;1500;50000
Amiens;France;49892;2299;1500;20000
Anantpur;India;14.08339;77.59588;1500;40000
Antwerp;Belgium;51.219217;4.402883;1500;37000
Arakan;Myanmar;19.810092;93.987842;1500;50000
Arras;France;50291;2.777533;1500;12000
Athens;Greece;37.97945;23.71622;1500;35000
Augsberg;Germany;48.371444;10.898239;1500;34000
Axum;Ethiopia;14.131781;38.714081;1500;33000
Ayutthaya;Thailand;14.35;100.55;1500;125000
Azemmour;Morocco;33.287778;-8.342222;1500;24000
Bakhchiserai;Ukraine;44.755286;33.867233;1500;25000
Bandar Seri Begawan;Brunei;4.890283;114.942217;1500;40000
Barcelona;Spain;41.38879;2.15899;1500;29000
Beijing;China;39.9075;116.39723;1500;672000
Bejaia;Algeria;36.75;5.066667;1500;40000
Belgrade;Serbia;44.80401;20.46513;1500;30000
Bijapur;India;16.82442;75.71537;1500;40000
Bogota;Columbia;4.598056;-74.075833;1500;20000
Bologna;Italy;44.49381;11.33875;1500;55000
Bordeaux;France;44.84044;-0.5805;1500;20000
Bourges;France;47.08333;2.4;1500;32000
Bratislava;Slovakia;48.145892;17.107136;1500;9000
Brescia;Italy;45.52478;10.22727;1500;40000
Brugge;Belgium;51.210819;3.224936;1500;60000
Brussel;Belgium;50.85045;4.34878;1500;31000
Budapest;Hungary;47.49801;19.03991;1500;23000
Bukhara;Uzbekistan;39.765869;64.422347;1500;50000
Bursa;Turkey;40.19266;29.08403;1500;45000
Caen;France;49.18585;-0.35912;1500;25000
Cairo;Egypt;30.06263;31.24967;1500;400000
Calicut;India;11.258753;75.78041;1500;42000
Cambay;India;22.313114;72.619408;1500;65000
Chanderi;India;24.71514;78.1376;1500;70000
Chengdu;China;30.66667;104.06667;1500;85000
Chiang Mai;Thailand;18.790978;98.960775;1500;45000
Chittoor;India;13.217176;79.100329;1500;50000
Cholula;Mexico;19.06333;-98.306389;1500;36000
Cochin;India;9.93988;76.26022;1500;33000
Cologne;Germany;50.937531;6.960278;1500;38000
Constantine;Algeria;36365;6.61472;1500;40000
Cordoba;Spain;38.046133;-4.893564;1500;30000
Cuttack;India;20.46497;85.87927;1500;140000
Cuzco;Peru;-13525;-71.972222;1500;50000
Damascus;Syria;33.5102;36.29128;1500;60000
Delhi;India;28.65381;77.22897;1500;80000
Dienne;Senegal;15.033366;-16.350122;1500;20000
Dieppe;France;49.922992;1.077483;1500;20000
Dijon;France;47.31667;5.01667;1500;24000
Dongola;Sudan;19.16667;30.48333;1500;20000
Edinburgh;United Kingdom;55.95206;-3.19648;1500;22000
Edirne;Turkey;41.681808;26.562269;1500;127000
Esfahan;Iran;32.651389;51.679192;1500;45000
Evora;Portugal;38.56667;-7.9;1500;18000
Feodosia;Russian Federation;45.048889;35.379167;1500;35000
Ferrara;Italy;44.82678;11.62071;1500;38000
Fez;Morocco;34.033333;-5.01;1500;130000
Florence;Italy;43.771033;11248;1500;70000
Frankfurt am Main;Germany;50.110922;8.682128;1500;15000
Fukuoka;Japan;33.591389;130.414722;1500;30000
Fuzhou;China;26.076111;119.306389;1500;83000
Gao;Mali;16.27167;-0.04472;1500;60000
Gauda;India;24.866667;88.133333;1500;200000
Gdansk;Poland;54.352025;18.64663;1500;30000
Genova;Italy;44.40565;8.946256;1500;62000
Gent;Belgium;51.053469;3.730378;1500;80000
Goa;India;15.299333;74124;1500;40000
Granada;Spain;37.177336;-3.598558;1500;70000
Gresik;Indonesia;-7.15389;112.65611;1500;30000
Guangzhou;China;23.11667;113.25;1500;150000
Guatemala City;Guatemala;14.64072;-90.51327;1500;30000
Gumarcaj;Guatemala;14.7667;-91.2667;1500;40000
Hamburg;Germany;53.57532;10.01534;1500;22000
Hangzhou;China;30.25;120.166667;1500;250000
Herat;Afghanistan;34.34817;62.19967;1500;40000
Hormuz;Iran;27.1;56.45;1500;50000
Hyderabad;India;17.38405;78.45636;1500;25000
Inwa;Myanmar;21.857353;95.981936;1500;60000
Istanbul;Turkey;41.005275;28.976944;1500;200000
Jaen;Spain;37.76922;-3.79028;1500;19000
Jaunpur;India;25.75506;82.68361;1500;50000
Jerez de la Frontera;Spain;36.6936;-6.132431;1500;21000
Jodhpur;India;26.26841;73.00594;1500;40000
Kabul;Afghanistan;34.52813;69.17233;1500;25000
Kagoshima;Japan;31.5966;130.557183;1500;25000
Kaifeng;China;34.7986;114.30742;1500;80000
Kano;Nigeria;12.00012;8.51672;1500;50000
Kashi;China;39.4704;75.989756;1500;30000
Kilwa;Tanzania;-9.149644;38.987675;1500;30000
Krakow;Poland;50.06143;19.93658;1500;22000
Kunming;China;25.03889;102.71833;1500;50000
Kyoto;Japan;35.02107;135.75385;1500;40000
Liege;Belgium;50.63373;5.56749;1500;25000
Lille;France;50.628442;3.054975;1500;25000
Lisbon;Portugal;38.71667;-9.13333;1500;55000
London;United Kingdom;51.511214;-0.119825;1500;50000
Luang Prabang;Lao People's Democratic Republic;19.884111;102.141633;1500;40000
Lubeck;Germany;53.865886;10.687097;1500;29000
Lucca;Italy;43.84357;10.50585;1500;23000
Lyon;France;45.74846;4.84671;1500;40000
M'banza-Congo;Angola;-6.267778;14.248056;1500;40000
Magdeburg;Germany;52.130808;11.628878;1500;22000
Mainz;Germany;49.98419;8.2791;1500;24000
Mali;Mali;11;-8;1500;40000
Mandu;India;22.36667;75.38333;1500;70000
Mani;Mexico;20.393381;-89.407156;1500;22000
Mantova;Italy;45.156417;10.791375;1500;26000
Marrakech;Morocco;31.63416;-7.99994;1500;50000
Marseille;France;43.29695;5.38107;1500;30000
Medina del Campo;Spain;41.31239;-4.91413;1500;20000
Meknes;Morocco;33.89352;-5.54727;1500;30000
Merida;Mexico;20.979719;-89.615789;1500;25000
Messina;Italy;38.19327;15.54969;1500;31000
Metz;France;49.11911;6.17269;1500;30000
Mexico City;Mexico;19.42847;-99.12766;1500;80000
Milan;Italy;45.465453;9.198786;1500;89000
Moscow;Russian Federation;55.75222;37.61556;1500;80000
Munich;Germany;48.136739;11.576756;1500;13000
Nanchang;China;28.68333;115.88333;1500;50000
Nanjing;China;32.05;118.766667;1500;147000
Nantes;France;47.21725;-1.55336;1500;12000
Naples;Italy;40.851775;14.268122;1500;114000
Nara City;Japan;34.685333;135.832742;1500;10000
Ningbo;China;29.866667;121.55;1500;30000
Nis;Serbia;43.319381;21.896328;1500;20000
Nkazargamu;Nigeria;13.047222;12.227778;1500;40000
Novgorod;Russian Federation;58.525569;31.274192;1500;37000
Nurnberg;Germany;49.452031;11.07675;1500;31000
Oran;Algeria;35.69111;-0.64167;1500;30000
Orleans;France;47.902964;1.90925;1500;28000
Oyo;Nigeria;7.85;3.93333;1500;60000
Padua;Italy;45.406436;11.876761;1500;29000
Palermo;Italy;38.115689;13.361267;1500;39000
Paris;France;48.856614;2.352222;1500;185000
Parma;Italy;44.80266;10.32898;1500;18000
Pegu;Myanmar;17.333333;96.483333;1500;60000
Plovdiv;Bulgaria;42.15;24.75;1500;29000
Plymouth;United Kingdom;50.375456;-4.14305;1500;2500
Poznan;Poland;52.40692;16.92993;1500;20000
Prague;Austria;50.08804;14.42076;1500;70000
Pskov;Russian Federation;57.8136;28.3496;1500;45000
Quilon;India;8.88;76.6;1500;35000
Quito;Ecuador;-0.22985;-78.52495;1500;30000
Rome;Italy;41.89474;12.4839;1500;38000
Roskilde;Denmark;55.64152;12.08035;1500;27000
Rouen;France;49.44313;1.09932;1500;50000
Sakai;Japan;34.573333;135.483056;1500;30000
Samarkand;Uzbekistan;39.6576;66.947561;1500;60000
Saptagram;India;22.9667;88.3833;1500;50000
Seoul;Republic of Korea;37.56826;126.97783;1500;125000
Serres;Greece;41.090922;23.541319;1500;25000
Seville;Spain;37.388097;-5.982331;1500;46000
Shiraz;Iran;29.61031;52.53114;1500;60000
Shkoder;Albania;42.0743;19.527661;1500;19000
Siena;Italy;43.32004;11.33283;1500;22000
Skopje;Serbia;41.99646;21.43141;1500;45000
Smolensk;Russian Federation;54.7818;32.0401;1500;50000
Sofia;Bulgaria;42.69751;23.32415;1500;22000
Srinagar;India;34.08842;74.80298;1500;40000
Strasbourg;France;48.58342;7.74296;1500;22000
Suceava;Romania;47.63333;26.25;1500;33000
Suzhou;China;31.3;120.6;1500;122000
Tabriz;Iran;38.08;46.2919;1500;250000
Taiyuan;China;37.87059;112.548879;1500;61000
Targoviste;Romania;44.924167;25.456667;1500;50000
Texcoco;Mexico;19.504422;-98.891425;1500;60000
Thatta;India;24.746117;67.924336;1500;45000
Thessaloniki;Greece;40.63935;22.944606;1500;40000
Tlaxcala;Mexico;19.32076;-98.20959;1500;40000
Tlemcen;Algeria;34.87833;-1315;1500;35000
Toledo;Spain;39.862831;-4.027322;1500;35000
Tombouctou;Mali;16.77348;-3.00742;1500;25000
Toulouse;France;43.60426;1.44367;1500;25000
Trabzon;Turkey;41.00145;39.717806;1500;30000
Troyes;France;48.3;4.08333;1500;23000
Tsinkiang;China;24.913889;118.58583;1500;60000
Tunis;Tunisia;36.818811;10.165961;1500;65000
